zone_id,crime_date,crime_count,severity_sum,severity_avg,night_crime_count,center_lat,center_lng,dominant_crime_type,day_of_week,month,is_weekend,week_of_year,crime_count_1d,crime_count_7d,crime_count_14d,crime_count_30d,severity_sum_7d,night_crime_count_7d,severity_sum_30d,night_crime_count_30d,raw_daily_risk,daily_risk_score,raw_next_7d_risk,next_7d_risk_score,zone_encoded
1,2020-01-01,2.0,7.0,3.5,2.0,42.01159860409921,-87.67015478603203,CRIMINAL SEXUAL ASSAULT,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.31,0.0,0.0,0
1,2020-01-02,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,1,0,1,2.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-03,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,1,0,1,0.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-04,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,1,1,1,0.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-05,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,1,1,1,0.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-06,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,1,0,2,0.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-07,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,1,0,2,0.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-08,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,1,0,2,0.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-09,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,1,0,2,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-10,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,1,0,2,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0
1,2020-01-11,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,1,1,2,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-01-12,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,1,1,2,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-01-13,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,1,0,3,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-01-14,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,1,0,3,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-01-15,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,1,0,3,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-01-16,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,1,0,3,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-01-17,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,1,0,3,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,25.0,0.58,0
1,2020-01-18,1.0,2.0,2.0,0.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,5,1,1,3,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,11.0,0.73,14.0,0.33,0
1,2020-01-19,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,1,1,3,1.0,1.0,1.0,3.0,2.0,0.0,9.0,2.0,0.0,0.0,14.0,0.33,0
1,2020-01-20,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,1,0,4,0.0,1.0,1.0,3.0,2.0,0.0,9.0,2.0,0.0,0.0,28.0,0.65,0
1,2020-01-21,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,1,0,4,0.0,1.0,1.0,3.0,2.0,0.0,9.0,2.0,0.0,0.0,28.0,0.65,0
1,2020-01-22,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,1,0,4,0.0,1.0,1.0,3.0,2.0,0.0,9.0,2.0,0.0,0.0,50.0,1.17,0
1,2020-01-23,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,1,0,4,0.0,1.0,1.0,3.0,2.0,0.0,9.0,2.0,0.0,0.0,50.0,1.17,0
1,2020-01-24,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,THEFT,4,1,0,4,0.0,1.0,1.0,3.0,2.0,0.0,9.0,2.0,14.0,0.92,36.0,0.84,0
1,2020-01-25,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,1,1,4,1.0,2.0,2.0,4.0,5.0,0.0,12.0,2.0,0.0,0.0,47.0,1.1,0
1,2020-01-26,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,1,1,4,0.0,1.0,2.0,4.0,3.0,0.0,12.0,2.0,0.0,0.0,61.0,1.42,0
1,2020-01-27,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,THEFT,0,1,0,5,0.0,1.0,2.0,4.0,3.0,0.0,12.0,2.0,14.0,0.92,47.0,1.1,0
1,2020-01-28,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,1,0,5,1.0,2.0,3.0,5.0,6.0,0.0,15.0,2.0,0.0,0.0,47.0,1.1,0
1,2020-01-29,2.0,4.0,2.0,0.0,42.00824552,-87.670046374,DECEPTIVE PRACTICE,2,1,0,5,0.0,2.0,3.0,5.0,6.0,0.0,15.0,2.0,22.0,1.45,25.0,0.58,0
1,2020-01-30,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,1,0,5,2.0,4.0,5.0,7.0,10.0,0.0,19.0,2.0,0.0,0.0,39.0,0.91,0
1,2020-01-31,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,1,0,5,0.0,4.0,5.0,7.0,10.0,0.0,19.0,2.0,0.0,0.0,39.0,0.91,0
1,2020-02-01,1.0,2.0,2.0,1.0,42.01159860409921,-87.67015478603203,SEX OFFENSE,5,2,1,5,0.0,3.0,5.0,5.0,7.0,0.0,12.0,0.0,13.0,0.86,39.0,0.91,0
1,2020-02-02,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,THEFT,6,2,1,5,1.0,4.0,5.0,6.0,9.0,1.0,14.0,1.0,14.0,0.92,25.0,0.58,0
1,2020-02-03,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,2,0,6,1.0,5.0,6.0,7.0,12.0,1.0,17.0,1.0,0.0,0.0,36.0,0.84,0
1,2020-02-04,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,2,0,6,0.0,4.0,6.0,7.0,9.0,1.0,17.0,1.0,0.0,0.0,36.0,0.84,0
1,2020-02-05,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,2,0,6,0.0,4.0,6.0,7.0,9.0,1.0,17.0,1.0,0.0,0.0,36.0,0.84,0
1,2020-02-06,1.0,3.0,3.0,1.0,42.01159860409921,-87.67015478603203,THEFT,3,2,0,6,0.0,2.0,6.0,7.0,5.0,1.0,17.0,1.0,16.0,1.06,36.0,0.84,0
1,2020-02-07,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,2,0,6,1.0,3.0,7.0,8.0,8.0,2.0,20.0,2.0,0.0,0.0,36.0,0.84,0
1,2020-02-08,1.0,2.0,2.0,0.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,5,2,1,6,0.0,3.0,6.0,8.0,8.0,2.0,20.0,2.0,11.0,0.73,25.0,0.58,0
1,2020-02-09,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,2,1,6,1.0,3.0,7.0,9.0,8.0,1.0,22.0,2.0,0.0,0.0,36.0,0.84,0
1,2020-02-10,1.0,2.0,2.0,0.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,0,2,0,7,0.0,2.0,7.0,9.0,5.0,1.0,22.0,2.0,11.0,0.73,25.0,0.58,0
1,2020-02-11,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,2,0,7,1.0,3.0,7.0,10.0,7.0,1.0,24.0,2.0,0.0,0.0,25.0,0.58,0
1,2020-02-12,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,2,0,7,0.0,3.0,7.0,10.0,7.0,1.0,24.0,2.0,0.0,0.0,25.0,0.58,0
1,2020-02-13,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,THEFT,3,2,0,7,0.0,3.0,5.0,10.0,7.0,1.0,24.0,2.0,14.0,0.92,22.0,0.51,0
1,2020-02-14,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,2,0,7,1.0,3.0,6.0,11.0,7.0,0.0,27.0,2.0,0.0,0.0,22.0,0.51,0
1,2020-02-15,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,2,1,7,0.0,3.0,6.0,11.0,7.0,0.0,27.0,2.0,0.0,0.0,22.0,0.51,0
1,2020-02-16,1.0,2.0,2.0,0.0,42.017676014,-87.665569188,OFFENSE INVOLVING CHILDREN,6,2,1,7,0.0,2.0,5.0,11.0,5.0,0.0,27.0,2.0,11.0,0.73,11.0,0.26,0
1,2020-02-17,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,2,0,8,1.0,3.0,5.0,12.0,7.0,0.0,29.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-02-18,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,2,0,8,0.0,2.0,5.0,11.0,5.0,0.0,27.0,2.0,0.0,0.0,11.0,0.26,0
1,2020-02-19,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,2,0,8,0.0,2.0,5.0,11.0,5.0,0.0,27.0,2.0,0.0,0.0,25.0,0.58,0
1,2020-02-20,1.0,2.0,2.0,1.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,3,2,0,8,0.0,2.0,5.0,11.0,5.0,0.0,27.0,2.0,13.0,0.86,14.0,0.33,0
1,2020-02-21,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,2,0,8,1.0,2.0,5.0,12.0,4.0,1.0,29.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-02-22,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,2,1,8,0.0,2.0,5.0,12.0,4.0,1.0,29.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-02-23,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,2,1,8,0.0,2.0,4.0,12.0,4.0,1.0,29.0,3.0,0.0,0.0,36.0,0.84,0
1,2020-02-24,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,2,0,9,0.0,1.0,4.0,11.0,2.0,1.0,26.0,3.0,0.0,0.0,50.0,1.17,0
1,2020-02-25,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,2,0,9,0.0,1.0,3.0,11.0,2.0,1.0,26.0,3.0,0.0,0.0,50.0,1.17,0
1,2020-02-26,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,THEFT,2,2,0,9,0.0,1.0,3.0,11.0,2.0,1.0,26.0,3.0,14.0,0.92,47.0,1.1,0
1,2020-02-27,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,2,0,9,1.0,2.0,4.0,11.0,5.0,1.0,26.0,3.0,0.0,0.0,58.0,1.35,0
1,2020-02-28,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,2,0,9,0.0,1.0,3.0,11.0,3.0,0.0,26.0,3.0,0.0,0.0,58.0,1.35,0
1,2020-02-29,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,2,1,9,0.0,1.0,3.0,9.0,3.0,0.0,22.0,3.0,0.0,0.0,58.0,1.35,0
1,2020-03-01,2.0,4.0,2.0,1.0,42.01159860409921,-87.67015478603203,CRIMINAL DAMAGE,6,3,1,9,0.0,1.0,3.0,9.0,3.0,0.0,22.0,3.0,24.0,1.59,36.0,0.84,0
1,2020-03-02,1.0,3.0,3.0,1.0,42.019371503,-87.671181992,THEFT,0,3,0,10,2.0,3.0,4.0,11.0,7.0,1.0,26.0,4.0,16.0,1.06,22.0,0.51,0
1,2020-03-03,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,3,0,10,1.0,4.0,5.0,11.0,10.0,2.0,27.0,4.0,0.0,0.0,22.0,0.51,0
1,2020-03-04,1.0,2.0,2.0,0.0,42.006715478,-87.664580016,OTHER OFFENSE,2,3,0,10,0.0,4.0,5.0,10.0,10.0,2.0,24.0,4.0,11.0,0.73,11.0,0.26,0
1,2020-03-05,1.0,2.0,2.0,0.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,3,3,0,10,1.0,4.0,6.0,11.0,9.0,2.0,26.0,4.0,11.0,0.73,0.0,0.0,0
1,2020-03-06,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,3,0,10,1.0,5.0,6.0,12.0,11.0,2.0,28.0,4.0,0.0,0.0,0.0,0.0,0
1,2020-03-07,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,3,1,10,0.0,5.0,6.0,12.0,11.0,2.0,28.0,4.0,0.0,0.0,0.0,0.0,0
1,2020-03-08,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,3,1,10,0.0,5.0,6.0,11.0,11.0,2.0,25.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-09,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,3,0,11,0.0,3.0,6.0,11.0,7.0,1.0,25.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-10,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,3,0,11,0.0,2.0,6.0,10.0,4.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-11,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,3,0,11,0.0,2.0,6.0,10.0,4.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-12,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,3,0,11,0.0,1.0,5.0,9.0,2.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-13,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,3,0,11,0.0,0.0,5.0,9.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-14,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,3,1,11,0.0,0.0,5.0,9.0,0.0,0.0,21.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-03-15,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,3,1,11,0.0,0.0,5.0,8.0,0.0,0.0,18.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-03-16,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,3,0,12,0.0,0.0,3.0,8.0,0.0,0.0,18.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-03-17,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,3,0,12,0.0,0.0,2.0,8.0,0.0,0.0,18.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-03-18,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,3,0,12,0.0,0.0,2.0,7.0,0.0,0.0,16.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-03-19,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,3,0,12,0.0,0.0,1.0,7.0,0.0,0.0,16.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-03-20,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,3,0,12,0.0,0.0,0.0,7.0,0.0,0.0,16.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-03-21,1.0,2.0,2.0,1.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,5,3,1,12,0.0,0.0,0.0,7.0,0.0,0.0,16.0,3.0,13.0,0.86,0.0,0.0,0
1,2020-03-22,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,3,1,12,1.0,1.0,1.0,7.0,2.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-23,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,3,0,13,0.0,1.0,1.0,7.0,2.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-24,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,3,0,13,0.0,1.0,1.0,7.0,2.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0
1,2020-03-25,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,3,0,13,0.0,1.0,1.0,7.0,2.0,1.0,16.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-03-26,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,3,0,13,0.0,1.0,1.0,7.0,2.0,1.0,16.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-03-27,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,3,0,13,0.0,1.0,1.0,7.0,2.0,1.0,16.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-03-28,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,3,1,13,0.0,1.0,1.0,6.0,2.0,1.0,13.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-03-29,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,3,1,13,0.0,0.0,1.0,6.0,0.0,0.0,13.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-03-30,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,3,0,14,0.0,0.0,1.0,6.0,0.0,0.0,13.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-03-31,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,3,0,14,0.0,0.0,1.0,6.0,0.0,0.0,13.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-04-01,2.0,4.0,2.0,2.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,2,4,0,14,0.0,0.0,1.0,4.0,0.0,0.0,9.0,2.0,26.0,1.72,14.0,0.33,0
1,2020-04-02,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,4,0,14,2.0,2.0,3.0,5.0,4.0,2.0,10.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-03,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,4,0,14,0.0,2.0,3.0,5.0,4.0,2.0,10.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-04,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,4,1,14,0.0,2.0,3.0,4.0,4.0,2.0,8.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-05,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,4,1,14,0.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-06,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,4,0,15,0.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-07,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,4,0,15,0.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-08,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,THEFT,2,4,0,15,0.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,14.0,0.92,14.0,0.33,0
1,2020-04-09,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,4,0,15,1.0,1.0,3.0,4.0,3.0,0.0,9.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-10,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,4,0,15,0.0,1.0,3.0,4.0,3.0,0.0,9.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-11,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,4,1,15,0.0,1.0,3.0,4.0,3.0,0.0,9.0,3.0,0.0,0.0,25.0,0.58,0
1,2020-04-12,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,4,1,15,0.0,1.0,3.0,4.0,3.0,0.0,9.0,3.0,0.0,0.0,25.0,0.58,0
1,2020-04-13,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,4,0,16,0.0,1.0,3.0,4.0,3.0,0.0,9.0,3.0,0.0,0.0,25.0,0.58,0
1,2020-04-14,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,4,0,16,0.0,1.0,3.0,4.0,3.0,0.0,9.0,3.0,0.0,0.0,25.0,0.58,0
1,2020-04-15,1.0,3.0,3.0,0.0,42.004476359,-87.664603466,THEFT,2,4,0,16,0.0,1.0,3.0,4.0,3.0,0.0,9.0,3.0,14.0,0.92,11.0,0.26,0
1,2020-04-16,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,4,0,16,1.0,1.0,2.0,5.0,3.0,0.0,12.0,3.0,0.0,0.0,25.0,0.58,0
1,2020-04-17,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,4,0,16,0.0,1.0,2.0,5.0,3.0,0.0,12.0,3.0,0.0,0.0,25.0,0.58,0
1,2020-04-18,1.0,2.0,2.0,1.0,42.01159860409921,-87.67015478603203,DECEPTIVE PRACTICE,5,4,1,16,0.0,1.0,2.0,5.0,3.0,0.0,12.0,3.0,13.0,0.86,14.0,0.33,0
1,2020-04-19,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,4,1,16,1.0,2.0,3.0,6.0,5.0,1.0,14.0,4.0,0.0,0.0,14.0,0.33,0
1,2020-04-20,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,4,0,17,0.0,2.0,3.0,6.0,5.0,1.0,14.0,4.0,0.0,0.0,14.0,0.33,0
1,2020-04-21,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,4,0,17,0.0,2.0,3.0,5.0,5.0,1.0,12.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-22,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,4,0,17,0.0,2.0,3.0,5.0,5.0,1.0,12.0,3.0,0.0,0.0,14.0,0.33,0
1,2020-04-23,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,BURGLARY,3,4,0,17,0.0,1.0,2.0,5.0,2.0,1.0,12.0,3.0,14.0,0.92,0.0,0.0,0
1,2020-04-24,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,4,0,17,1.0,2.0,3.0,6.0,5.0,1.0,15.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-04-25,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,4,1,17,0.0,2.0,3.0,6.0,5.0,1.0,15.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-04-26,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,4,1,17,0.0,1.0,3.0,6.0,3.0,0.0,15.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-04-27,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,4,0,18,0.0,1.0,3.0,6.0,3.0,0.0,15.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-04-28,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,4,0,18,0.0,1.0,3.0,6.0,3.0,0.0,15.0,3.0,0.0,0.0,11.0,0.26,0
1,2020-04-29,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,2,4,0,18,0.0,1.0,3.0,6.0,3.0,0.0,15.0,3.0,0.0,0.0,22.0,0.51,0
1,2020-04-30,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,3,4,0,18,0.0,1.0,2.0,6.0,3.0,0.0,15.0,3.0,0.0,0.0,36.0,0.84,0
1,2020-05-01,1.0,2.0,2.0,0.0,42.007824765,-87.670841822,PUBLIC PEACE VIOLATION,4,5,0,18,0.0,0.0,2.0,6.0,0.0,0.0,15.0,3.0,11.0,0.73,25.0,0.58,0
1,2020-05-02,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,5,1,18,1.0,1.0,3.0,5.0,2.0,0.0,13.0,1.0,0.0,0.0,25.0,0.58,0
1,2020-05-03,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,6,5,1,18,0.0,1.0,2.0,5.0,2.0,0.0,13.0,1.0,0.0,0.0,39.0,0.91,0
1,2020-05-04,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,5,0,19,0.0,1.0,2.0,5.0,2.0,0.0,13.0,1.0,0.0,0.0,39.0,0.91,0
1,2020-05-05,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,5,0,19,0.0,1.0,2.0,5.0,2.0,0.0,13.0,1.0,0.0,0.0,39.0,0.91,0
1,2020-05-06,1.0,2.0,2.0,0.0,42.015458388,-87.684168363,CRIMINAL DAMAGE,2,5,0,19,0.0,1.0,2.0,5.0,2.0,0.0,13.0,1.0,11.0,0.73,56.0,1.31,0
1,2020-05-07,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,BURGLARY,3,5,0,19,1.0,2.0,3.0,6.0,4.0,0.0,15.0,1.0,14.0,0.92,53.0,1.24,0
1,2020-05-08,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,4,5,0,19,1.0,3.0,3.0,7.0,7.0,0.0,18.0,1.0,0.0,0.0,53.0,1.24,0
1,2020-05-09,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,5,5,1,19,0.0,2.0,3.0,6.0,5.0,0.0,15.0,1.0,0.0,0.0,53.0,1.24,0
1,2020-05-10,1.0,3.0,3.0,0.0,42.01159860409921,-87.67015478603203,THEFT,6,5,1,19,0.0,2.0,3.0,6.0,5.0,0.0,15.0,1.0,14.0,0.92,39.0,0.91,0
1,2020-05-11,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,0,5,0,20,1.0,3.0,4.0,7.0,8.0,0.0,18.0,1.0,0.0,0.0,39.0,0.91,0
1,2020-05-12,0.0,0.0,0.0,0.0,42.01159860409921,-87.67015478603203,none,1,5,0,20,0.0,3.0,4.0,7.0,8.0,0.0,18.0,1.0,0.0,0.0,39.0,0.91,0
